nregistro,nombre,principios_activos,pdf_url
1171234002,TREMFYA 100 MG SOLUCION INYECTABLE EN PLUMA PRECARGADA,guselkumab,https://cima.aemps.es/cima/pdfs/ft/1171234002/FT_1171234002.pdf
112807004,TRESIBA 100 UNIDADES/ML FLEXTOUCH SOLUCION INYECTABLE EN PLUMA PRECARGADA,insulina degludec,https://cima.aemps.es/cima/pdfs/ft/112807004/FT_112807004.pdf
1120807007,TRESIBA 100 UNIDADES/ML PENFILL SOLUCION INYECTABLE EN CARTUCHO,insulina degludec,https://cima.aemps.es/cima/pdfs/ft/1120807007/FT_1120807007.pdf
112807013,TRESIBA 200 UNIDADES/ML FLEXTOUCH SOLUCION INYECTABLE EN PLUMA PRECARGADA,insulina degludec,https://cima.aemps.es/cima/pdfs/ft/112807013/FT_112807013.pdf
114971007,TREVICTA 175 MG SUSPENSION INYECTABLE DE LIBERACION PROLONGADA,paliperidona,https://cima.aemps.es/cima/pdfs/ft/114971007/FT_114971007.pdf
114971008,TREVICTA 263 MG SUSPENSION INYECTABLE DE LIBERACION PROLONGADA,paliperidona,https://cima.aemps.es/cima/pdfs/ft/114971008/FT_114971008.pdf
114971009,TREVICTA 350 MG SUSPENSION INYECTABLE DE LIBERACION PROLONGADA,paliperidona,https://cima.aemps.es/cima/pdfs/ft/114971009/FT_114971009.pdf
114971010,TREVICTA 525 MG SUSPENSION INYECTABLE DE LIBERACION PROLONGADA,paliperidona,https://cima.aemps.es/cima/pdfs/ft/114971010/FT_114971010.pdf
55994,TRIAGYNON COMPRIMIDOS RECUBIERTOS,levonorgestrel + etinilestradiol,https://cima.aemps.es/cima/pdfs/ft/55994/FT_55994.pdf
58839,TRIALMIN 600 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,gemfibrozilo,https://cima.aemps.es/cima/pdfs/ft/58839/FT_58839.pdf
61051,TRIALMIN 900 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,gemfibrozilo,https://cima.aemps.es/cima/pdfs/ft/61051/FT_61051.pdf
61971,"TRIALONA ACCUHALER 100 MICROGRAMOS/INHALACIÓN, POLVO PARA INHALACIÓN",fluticasona,https://cima.aemps.es/cima/pdfs/ft/61971/FT_61971.pdf
61972,"TRIALONA ACCUHALER 500 MICROGRAMOS/INHALACIÓN, POLVO PARA INHALACIÓN",fluticasona,https://cima.aemps.es/cima/pdfs/ft/61972/FT_61972.pdf
61788,"TRIALONA 250 MICROGRAMOS/INHALACIÓN, SUSPENSIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN",fluticasona,https://cima.aemps.es/cima/pdfs/ft/61788/FT_61788.pdf
61787,"TRIALONA 50 MICROGRAMOS/INHALACIÓN, SUSPENSIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN",fluticasona,https://cima.aemps.es/cima/pdfs/ft/61787/FT_61787.pdf
81067,TRIAXIS SUSPENSION INYECTABLE EN JERINGA PRECARGADA,vacuna anti difteria + tétanos + tos ferina,https://cima.aemps.es/cima/pdfs/ft/81067/FT_81067.pdf
55989,TRICICLOR COMPRIMIDOS RECUBIERTOS,levonorgestrel + etinilestradiol,https://cima.aemps.es/cima/pdfs/ft/55989/FT_55989.pdf
74673,TRIESENCE 40 mg/ml SUSPENSION INYECTABLE,triamcinolona,https://cima.aemps.es/cima/pdfs/ft/74673/FT_74673.pdf
65246,TRIFLUSAL ABAMED 300 MG CAPSULAS EFG,triflusal,https://cima.aemps.es/cima/pdfs/ft/65246/FT_65246.pdf
68201,TRIFLUSAL CINFA 300 mg CAPSULAS DURAS EFG,triflusal,https://cima.aemps.es/cima/pdfs/ft/68201/FT_68201.pdf
65249,TRIFLUSAL STADA 300 mg CAPSULAS EFG,triflusal,https://cima.aemps.es/cima/pdfs/ft/65249/FT_65249.pdf
44901,TRIGON DEPOT 40 mg/ml SUSPENSIÓN INYECTABLE,triamcinolona,https://cima.aemps.es/cima/pdfs/ft/44901/FT_44901.pdf
60309,TRIGYNOVIN COMPRIMIDOS RECUBIERTOS,gestodeno + etinilestradiol,https://cima.aemps.es/cima/pdfs/ft/60309/FT_60309.pdf
63093,TRILEPTAL 300 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,oxcarbazepina,https://cima.aemps.es/cima/pdfs/ft/63093/FT_63093.pdf
64398,TRILEPTAL 60 mg/ml SUSPENSION ORAL,oxcarbazepina,https://cima.aemps.es/cima/pdfs/ft/64398/FT_64398.pdf
63095,TRILEPTAL 600 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,oxcarbazepina,https://cima.aemps.es/cima/pdfs/ft/63095/FT_63095.pdf
1171208002,TRIMBOW 87 MICROGRAMOS/5 MICROGRAMOS/9 MICROGRAMOS SOLUCION PARA INHALACION EN ENVASE A PRESION,beclometasona + formoterol + glicopirronio,https://cima.aemps.es/cima/pdfs/ft/1171208002/FT_1171208002.pdf
1171208010,TRIMBOW 88 microgramos/5 microgramos/9 microgramos POLVO PARA INHALACION,beclometasona + formoterol + glicopirronio,https://cima.aemps.es/cima/pdfs/ft/1171208010/FT_1171208010.pdf
68228,TRIMETAZIDINA CINFA 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,trimetazidina,https://cima.aemps.es/cima/pdfs/ft/68228/FT_68228.pdf
60387,TRI-MINULET COMPRIMIDOS RECUBIERTOS,gestodeno + etinilestradiol,https://cima.aemps.es/cima/pdfs/ft/60387/FT_60387.pdf
85727,TRIOXIDO DE ARSENICO STADA 1 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG,arsénico trióxido,https://cima.aemps.es/cima/pdfs/ft/85727/FT_85727.pdf
1140940003,TRIUMEQ 5 MG/60 MG/30 MG COMPRIMIDOS DISPERSABLES,dolutegravir + abacavir + lamivudina,https://cima.aemps.es/cima/pdfs/ft/1140940003/FT_1140940003.pdf
114940001,TRIUMEQ 50 MG/600 MG/300 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,dolutegravir + abacavir + lamivudina,https://cima.aemps.es/cima/pdfs/ft/114940001/FT_114940001.pdf
1201498002,"TRIXEO AEROSPHERE 5 microgramos/7,2 microgramos/160 microgramos SUSPENSION PARA INHALACION EN ENVASE A PRESION",formoterol + glicopirronio + budesonida,https://cima.aemps.es/cima/pdfs/ft/1201498002/FT_1201498002.pdf
58758,TROSID 280 mg/ml BARNIZ DE UÑAS MEDICAMENTOSO,tioconazol,https://cima.aemps.es/cima/pdfs/ft/58758/FT_58758.pdf
1171187001,TRUMENBA SUSPENSION INYECTABLE EN JERINGA PRECARGADA,vacuna anti meningococo B,https://cima.aemps.es/cima/pdfs/ft/1171187001/FT_1171187001.pdf
60651,TRUSOPT 20 mg/ml COLIRIO EN SOLUCION,dorzolamida,https://cima.aemps.es/cima/pdfs/ft/60651/FT_60651.pdf
1161167002,TRUXIMA 100 MG CONCENTRADO PARA SOLUCION PARA PERFUSION,rituximab,https://cima.aemps.es/cima/pdfs/ft/1161167002/FT_1161167002.pdf
1161167001,TRUXIMA 500 MG CONCENTRADO PARA SOLUCION PARA PERFUSION,rituximab,https://cima.aemps.es/cima/pdfs/ft/1161167001/FT_1161167001.pdf
51064,TRYPTIZOL 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,amitriptilina,https://cima.aemps.es/cima/pdfs/ft/51064/FT_51064.pdf
37130,TRYPTIZOL 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,amitriptilina,https://cima.aemps.es/cima/pdfs/ft/37130/FT_37130.pdf
55015,TRYPTIZOL 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,amitriptilina,https://cima.aemps.es/cima/pdfs/ft/55015/FT_55015.pdf
55013,TRYPTIZOL 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,amitriptilina,https://cima.aemps.es/cima/pdfs/ft/55013/FT_55013.pdf
96020007,"TWINRIX ADULTOS, SUSPENSION INYECTABLE EN JERINGA PRECARGADA",vacuna anti hepatitis A/B,https://cima.aemps.es/cima/pdfs/ft/96020007/FT_96020007.pdf
97029006,"TWINRIX PEDIATRICO, SUSPENSION INYECTABLE EN JERINGA PRECARGADA",vacuna anti hepatitis A/B,https://cima.aemps.es/cima/pdfs/ft/97029006/FT_97029006.pdf
10648023,TWYNSTA 80 mg/10 mg COMPRIMIDOS,telmisartán + amlodipino,https://cima.aemps.es/cima/pdfs/ft/10648023/FT_10648023.pdf
10648016,TWYNSTA 80 mg/5 mg COMPRIMIDOS,telmisartán + amlodipino,https://cima.aemps.es/cima/pdfs/ft/10648016/FT_10648016.pdf
06336001,TYGACIL 50 MG POLVO PARA SOLUCION PARA PERFUSION,tigeciclina,https://cima.aemps.es/cima/pdfs/ft/06336001/FT_06336001.pdf
61509,TYPHIM VI SOLUCION INYECTABLE,vacuna anti tifoidea,https://cima.aemps.es/cima/pdfs/ft/61509/FT_61509.pdf
1231745001,TYRUKO 300 MG CONCENTRADO PARA SOLUCION PARA PERFUSION,natalizumab,https://cima.aemps.es/cima/pdfs/ft/1231745001/FT_1231745001.pdf
06346001,TYSABRI 300 mg CONCENTRADO PARA SOLUCION PARA PERFUSION,natalizumab,https://cima.aemps.es/cima/pdfs/ft/06346001/FT_06346001.pdf
07440005,TYVERB 250 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,lapatinib,https://cima.aemps.es/cima/pdfs/ft/07440005/FT_07440005.pdf
84013,ULIPRISTAL STADA 30 MG COMPRIMIDO RECUBIERTO CON PELICULA EFG,ulipristal,https://cima.aemps.es/cima/pdfs/ft/84013/FT_84013.pdf
113862003,Ultibro Breezhaler 85mcg/43mcg polvo para inhalacion (capsula dura),indacaterol + glicopirronio,https://cima.aemps.es/cima/pdfs/ft/113862003/FT_113862003.pdf
61488,ULTIVA 1 mg POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION,remifentanilo,https://cima.aemps.es/cima/pdfs/ft/61488/FT_61488.pdf
61489,ULTIVA 2 mg POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION,remifentanilo,https://cima.aemps.es/cima/pdfs/ft/61489/FT_61489.pdf
61490,ULTIVA 5 mg POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION,remifentanilo,https://cima.aemps.es/cima/pdfs/ft/61490/FT_61490.pdf
55033,ULTRACAIN CON EPINEFRINA 40 MG/ML + 10 MICROGRAMOS/ML SOLUCION INYECTABLE,articaína + epinefrina,https://cima.aemps.es/cima/pdfs/ft/55033/FT_55033.pdf
55034,ULTRACAIN CON EPINEFRINA 40 MG/ML + 5 MICROGRAMOS/ML SOLUCION INYECTABLE,articaína + epinefrina,https://cima.aemps.es/cima/pdfs/ft/55034/FT_55034.pdf
56688,ULTRALAN M 2 mg/g CREMA,fluocortolona,https://cima.aemps.es/cima/pdfs/ft/56688/FT_56688.pdf
78272,ULTRA-LEVURA 250 MG CAPSULAS DURAS,Saccharomyces boulardii,https://cima.aemps.es/cima/pdfs/ft/78272/FT_78272.pdf
78258,ULTRA-LEVURA 250 MG POLVO PARA SUSPENSION ORAL,Saccharomyces boulardii,https://cima.aemps.es/cima/pdfs/ft/78258/FT_78258.pdf
46035,ULTRA-LEVURA 50 mg CAPSULAS DURAS,Saccharomyces boulardii,https://cima.aemps.es/cima/pdfs/ft/46035/FT_46035.pdf
59613,"ULTRAVIST 240 mg /ml, SOLUCION INYECTABLE Y PARA PERFUSION EN VIAL",iopromida,https://cima.aemps.es/cima/pdfs/ft/59613/FT_59613.pdf
59611,ULTRAVIST 300 mg/ml SOLUCION INYECTABLE Y PARA PERFUSION EN VIAL,iopromida,https://cima.aemps.es/cima/pdfs/ft/59611/FT_59611.pdf
59614,ULTRAVIST 370 mg/ml SOLUCION INYECTABLE Y PARA PERFUSION EN VIAL,iopromida,https://cima.aemps.es/cima/pdfs/ft/59614/FT_59614.pdf
23817,UROGRAFIN 370 MG IODO/ML SOLUCION INYECTABLE Y PARA PERFUSION,amidotrizoato sodio + meglumina,https://cima.aemps.es/cima/pdfs/ft/23817/FT_23817.pdf
66677,"UROLOSIN OCAS 0,4 mg COMPRIMIDOS DE LIBERACION PROLONGADA RECUBIERTOS CON PELICULA",tamsulosina,https://cima.aemps.es/cima/pdfs/ft/66677/FT_66677.pdf
61425,"UROLOSIN 0,4 mg CAPSULAS DURAS DE LIBERACION MODIFICADA",tamsulosina,https://cima.aemps.es/cima/pdfs/ft/61425/FT_61425.pdf
83869,UROMITEXAN 100 MG/ML SOLUCION INYECTABLE Y PARA PERFUSION,mesna,https://cima.aemps.es/cima/pdfs/ft/83869/FT_83869.pdf
56204,URONEFREX 125 mg CAPSULAS,ácido acetohidroxámico,
56203,URONEFREX 250 mg CAPSULAS,ácido acetohidroxámico,
53032,URONID 200 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA,flavoxato,https://cima.aemps.es/cima/pdfs/ft/53032/FT_53032.pdf
09608004,UROREC 4 MG CAPSULAS DURAS,silodosina,https://cima.aemps.es/cima/pdfs/ft/09608004/FT_09608004.pdf
09608011,UROREC 8 mg CAPSULAS DURAS,silodosina,https://cima.aemps.es/cima/pdfs/ft/09608011/FT_09608011.pdf
81268,UXAGAM 30 MG CAPSULAS DURAS GASTRORRESISTENTES,duloxetina,https://cima.aemps.es/cima/pdfs/ft/81268/FT_81268.pdf
81269,UXAGAM 60 MG CAPSULAS DURAS GASTRORRESISTENTES,duloxetina,https://cima.aemps.es/cima/pdfs/ft/81269/FT_81269.pdf
80403,UXALEX 1 MG COMPRIMIDOS EFG,rasagilina,https://cima.aemps.es/cima/pdfs/ft/80403/FT_80403.pdf
78036,UXAMAX 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,memantina,https://cima.aemps.es/cima/pdfs/ft/78036/FT_78036.pdf
78035,UXAMAX 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,memantina,https://cima.aemps.es/cima/pdfs/ft/78035/FT_78035.pdf
77743,UXAZEN 10MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,donepezilo,https://cima.aemps.es/cima/pdfs/ft/77743/FT_77743.pdf
77742,UXAZEN 5MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,donepezilo,https://cima.aemps.es/cima/pdfs/ft/77742/FT_77742.pdf
1181334001,VABOREM 1 G/1 G POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION,meropenem + vaborbactam,https://cima.aemps.es/cima/pdfs/ft/1181334001/FT_1181334001.pdf
64782,VADITON PROLIB 80 mg COMPRIMIDOS DE LIBERACION PROLONGADA,fluvastatina,https://cima.aemps.es/cima/pdfs/ft/64782/FT_64782.pdf
74717,VALACICLOVIR TECNIGEN 1000 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valaciclovir,https://cima.aemps.es/cima/pdfs/ft/74717/FT_74717.pdf
08499003,VALDOXAN 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,agomelatina,https://cima.aemps.es/cima/pdfs/ft/08499003/FT_08499003.pdf
08499008,VALDOXAN 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,agomelatina,https://cima.aemps.es/cima/pdfs/ft/08499008/FT_08499008.pdf
79312,VALGANCICLOVIR AUROVITAS 450 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valganciclovir,https://cima.aemps.es/cima/pdfs/ft/79312/FT_79312.pdf
81202,VALGANCICLOVIR CIPLA 450 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valganciclovir,https://cima.aemps.es/cima/pdfs/ft/81202/FT_81202.pdf
80977,VALGANCICLOVIR NORMON 450 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valganciclovir,https://cima.aemps.es/cima/pdfs/ft/80977/FT_80977.pdf
79348,VALGANCICLOVIR SANDOZ 450 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valganciclovir,https://cima.aemps.es/cima/pdfs/ft/79348/FT_79348.pdf
64494,VALS 160 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,valsartán,https://cima.aemps.es/cima/pdfs/ft/64494/FT_64494.pdf
69345,VALS 320 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,valsartán,https://cima.aemps.es/cima/pdfs/ft/69345/FT_69345.pdf
64495,VALS 80 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,valsartán,https://cima.aemps.es/cima/pdfs/ft/64495/FT_64495.pdf
72866,VALSARTAN CARDIO STADA 40 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/72866/FT_72866.pdf
75016,VALSARTAN CARDIO VIATRIS 40 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/75016/FT_75016.pdf
70323,VALSARTAN CINFA 160 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/70323/FT_70323.pdf
73290,VALSARTAN CINFA 320 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/73290/FT_73290.pdf
70322,VALSARTAN CINFA 40 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/70322/FT_70322.pdf
70324,VALSARTAN CINFA 80 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/70324/FT_70324.pdf
75382,VALSARTAN/ HIDROCLOROTIAZIDA CINFAMED 320mg/12.5mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/75382/FT_75382.pdf
75388,VALSARTAN/ HIDROCLOROTIAZIDA CINFAMED 320mg/25mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/75388/FT_75388.pdf
73100,"VALSARTAN/ HIDROCLOROTIAZIDA STADA 160 mg/12,5mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/73100/FT_73100.pdf
73101,"VALSARTAN/ HIDROCLOROTIAZIDA STADA 80 mg/12,5mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/73101/FT_73101.pdf
76581,VALSARTAN HIDROCLOROTIAZIDA VIATRIS 160 MG/12.5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/76581/FT_76581.pdf
76582,VALSARTAN HIDROCLOROTIAZIDA VIATRIS 160 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/76582/FT_76582.pdf
76580,VALSARTAN HIDROCLOROTIAZIDA VIATRIS 80 MG/12.5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/76580/FT_76580.pdf
70364,VALSARTAN NORMON 160 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/70364/FT_70364.pdf
72917,VALSARTAN NORMON 320 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/72917/FT_72917.pdf
70362,VALSARTAN NORMON 40 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/70362/FT_70362.pdf
70360,VALSARTAN NORMON 80 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/70360/FT_70360.pdf
72942,VALSARTAN SANDOZ 160 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/72942/FT_72942.pdf
72941,VALSARTAN SANDOZ 320 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/72941/FT_72941.pdf
72944,VALSARTAN SANDOZ 40 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/72944/FT_72944.pdf
72943,VALSARTAN SANDOZ 80 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/72943/FT_72943.pdf
72856,VALSARTAN STADA 160 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/72856/FT_72856.pdf
72853,VALSARTAN STADA 320 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/72853/FT_72853.pdf
72854,VALSARTAN STADA 80 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/72854/FT_72854.pdf
72914,VALSARTAN STADAFARMA 160 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/72914/FT_72914.pdf
72913,VALSARTAN STADAFARMA 80 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/72913/FT_72913.pdf
72425,VALSARTAN TECNIGEN 160 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/72425/FT_72425.pdf
73293,VALSARTAN TECNIGEN 320 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/73293/FT_73293.pdf
72429,VALSARTAN TECNIGEN 80 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/72429/FT_72429.pdf
75019,VALSARTAN VIATRIS 320 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán,https://cima.aemps.es/cima/pdfs/ft/75019/FT_75019.pdf
73018,"VALSARTAN/HIDROCLOROTIAZIDA CINFA 160 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/73018/FT_73018.pdf
73017,VALSARTAN/HIDROCLOROTIAZIDA CINFA 160 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/73017/FT_73017.pdf
73019,"VALSARTAN/HIDROCLOROTIAZIDA CINFA 80 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/73019/FT_73019.pdf
72445,"VALSARTAN/HIDROCLOROTIAZIDA NORMON 160 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/72445/FT_72445.pdf
72444,VALSARTAN/HIDROCLOROTIAZIDA NORMON 160 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/72444/FT_72444.pdf
72446,"VALSARTAN/HIDROCLOROTIAZIDA NORMON 80 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/72446/FT_72446.pdf
72644,"VALSARTAN/HIDROCLOROTIAZIDA SANDOZ 160 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/72644/FT_72644.pdf
72645,VALSARTAN/HIDROCLOROTIAZIDA SANDOZ 160 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/72645/FT_72645.pdf
72646,"VALSARTAN/HIDROCLOROTIAZIDA SANDOZ 320 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/72646/FT_72646.pdf
72647,VALSARTAN/HIDROCLOROTIAZIDA SANDOZ 320 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/72647/FT_72647.pdf
72643,"VALSARTAN/HIDROCLOROTIAZIDA SANDOZ 80 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/72643/FT_72643.pdf
75332,"VALSARTAN/HIDROCLOROTIAZIDA STADA 320 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/75332/FT_75332.pdf
75336,VALSARTAN/HIDROCLOROTIAZIDA STADA 320 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/75336/FT_75336.pdf
73495,VALSARTAN/HIDROCLOROTIAZIDA STADAFARMA 160 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/73495/FT_73495.pdf
73496,"VALSARTAN/HIDROCLOROTIAZIDA STADAFARMA 80 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/73496/FT_73496.pdf
73330,"VALSARTAN/HIDROCLOROTIAZIDA TECNIGEN 160 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/73330/FT_73330.pdf
73331,VALSARTAN/HIDROCLOROTIAZIDA TECNIGEN 160 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/73331/FT_73331.pdf
75218,"VALSARTAN/HIDROCLOROTIAZIDA TECNIGEN 320 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/75218/FT_75218.pdf
75219,VALSARTAN/HIDROCLOROTIAZIDA TECNIGEN 320 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/75219/FT_75219.pdf
73332,"VALSARTAN/HIDROCLOROTIAZIDA TECNIGEN 80 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/73332/FT_73332.pdf
77807,"VALSARTAN/HIDROCLOROTIAZIDA VIATRIS 320/12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/77807/FT_77807.pdf
61241,VALTREX 1.000 mg COMPRIMIDOS RECUBIERTOS CON PELÍCULA,valaciclovir,https://cima.aemps.es/cima/pdfs/ft/61241/FT_61241.pdf
61240,VALTREX 500 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,valaciclovir,https://cima.aemps.es/cima/pdfs/ft/61240/FT_61240.pdf
